CHANNEL	UTTRANS_ID	SPEAKER_ID	PROMPT	TRANSCRIPTION
C0	G0113_0_S0259.wav	G0113		Mau sakit beneran atau pura juga bukan urusan mbaknya ya.
C0	G0113_0_S0260.wav	G0113		Sendok teh madu.
C0	G0113_0_S0261.wav	G0113		Simic selalu bekerja keras dalam latihan dan di pertandingan.
C0	G0113_0_S0262.wav	G0113		Benda ini akan melayang layang di atas anda.
C0	G0113_0_S0263.wav	G0113		Dijelaskan hanif, berinovasi sangat menentukan eksistensi.
C0	G0113_0_S0264.wav	G0113		Saya juga titip pakaian yang rapi bajunya.
C0	G0113_0_S0266.wav	G0113		Wib selama dua jam penuh.
C0	G0113_0_S0267.wav	G0113		Waktu setempat, tambah dia.
C0	G0113_0_S0268.wav	G0113		Yah itu resiko saya yah.
C0	G0113_0_S0269.wav	G0113		Maju makmur dan sejahtera itu sebuah keharusan.
C0	G0113_0_S0270.wav	G0113		Ya mungkin sabtu minggu liburan.
C0	G0113_0_S0273.wav	G0113		Selama tercatat penampakan beruang kutub di sana.
C0	G0113_0_S0274.wav	G0113		Baca juga selamat michael buble sambut anak perempuan pertamanya.
C0	G0113_0_S0275.wav	G0113		Rescue perindo banten foto mahesa inews.
C0	G0113_0_S0276.wav	G0113		Sedangkan kendaraan roda empat memilih jalan menerjang banjir.
C0	G0113_0_S0279.wav	G0113		Tanggapannya aku enggak pernah serius.
C0	G0113_0_S0280.wav	G0113		Apakah saya sudah bersikap positif.
C0	G0113_0_S0281.wav	G0113		Di akhir pertemuan kartono mengajak jamaah haji berdiskusi.
C0	G0113_0_S0282.wav	G0113		Ditemukan di benchmark.
C0	G0113_0_S0283.wav	G0113		Keseruan cerita tentu tidak hanya sampai disitu.
C0	G0113_0_S0285.wav	G0113		Los angeles  tidak ada satupun manusia yang sempurna.
C0	G0113_0_S0286.wav	G0113		Semua sahabat perempuan saya akan diundang.
C0	G0113_0_S0287.wav	G0113		Orang orangku bilang kabel mic nya terhubung.
C0	G0113_0_S0288.wav	G0113		Orang pengguna hak pilih.
C0	G0113_0_S0289.wav	G0113		Fakta itu terlalu sulit untuk kami hadapi.
C0	G0113_0_S0290.wav	G0113		Kembali mengajar kata dia harus mendapatkan izin dari yayasan.
C0	G0113_0_S0291.wav	G0113		Alhamdullah sudah kesekian kalinya.
C0	G0113_0_S0292.wav	G0113		Nabil fekir foto afp.
C0	G0113_0_S0293.wav	G0113		Kaki persegi itu.
C0	G0113_0_S0294.wav	G0113		Ada ombak setinggi meter sehingga direncanakan besok pagi pukul.
C0	G0113_0_S0295.wav	G0113		Saya ingin pulang dapat kerjaan dulu di sana.
C0	G0113_0_S0299.wav	G0113		Kadang dia itu suka ngerasa bersalah terus gitu.
C0	G0113_0_S0300.wav	G0113		Namun sakit itu ingin olih kalahkan.
C0	G0113_0_S0302.wav	G0113		Jakarta selatan hari ini.
C0	G0113_0_S0303.wav	G0113		Kan tetapi nasib buruk menerpa mereka empat menit kemudian.
C0	G0113_0_S0304.wav	G0113		Hari ini saya bekerja untuk kepentingan perut masyarakat indonesia.
C0	G0113_0_S0305.wav	G0113		Tapi choi memperingatkan.
C0	G0113_0_S0307.wav	G0113		Baca juga neymar berpotensi absen bulan.
C0	G0113_0_S0310.wav	G0113		Ada banyak permintaan terpendam.
C0	G0113_0_S0311.wav	G0113		Toyota auris menjalani debutnya di geneva motor show.
C0	G0113_0_S0313.wav	G0113		Jadi dia mendengar keterangan orang lain.
C0	G0113_0_S0315.wav	G0113		Peristiwa pencurian itu dilaporkan ke polsek tanon.
C0	G0113_0_S0318.wav	G0113		Saya tidak punya keinginan lain.
C0	G0113_0_S0319.wav	G0113		Mengonsumsi terlalu banyak alkohol diklaim dapat menyebabkan tekanan darah tinggi.
C0	G0113_0_S0321.wav	G0113		Wib di kasablanka hall kota kasablanka.
C0	G0113_0_S0322.wav	G0113		Polisi gadungan ditangkap foto chyntia okezone.
C0	G0113_0_S0323.wav	G0113		Dia bale bermain sangat baik.
C0	G0113_0_S0324.wav	G0113		Tidak ada pelatih yang tak ingin timnya kompetitif.
C0	G0113_0_S0327.wav	G0113		Pengen punya rumah yang halamannya besar dibuat taman.
C0	G0113_0_S0328.wav	G0113		Bbca juga gwyneth paltrow gelar pernikahan di musim panas.
C0	G0113_0_S0329.wav	G0113		Kalau jalan ke sini sudah bagus pak.
C0	G0113_0_S0331.wav	G0113		Perempuan itu enggak pakai jilbab.
C0	G0113_0_S0333.wav	G0113		Bersyukur kami bisa juara.
C0	G0113_0_S0334.wav	G0113		Kami harus realistis.
C0	G0113_0_S0335.wav	G0113		Orang dan pemilih laki laki berjumlah.
C0	G0113_0_S0339.wav	G0113		Saya tadi antar pakai motor dua motor sekitar pukul.
C0	G0113_0_S0340.wav	G0113		Pertandingan akhirnya dilanjutkan ke babak penalti.
C0	G0113_0_S0341.wav	G0113		Potensi desa wisata itu besar sekali.
C0	G0113_0_S0342.wav	G0113		Sejak itu jung terbilang konsisten bermain drama.
C0	G0113_0_S0343.wav	G0113		Waktu malaysia.
C0	G0113_0_S0344.wav	G0113		Foto bleacherreport.
C0	G0113_0_S0347.wav	G0113		Pastinya mp ya.
C0	G0113_0_S0349.wav	G0113		Miliuner semakin hari semakin muda saja.
C0	G0113_0_S0351.wav	G0113		Nangis dia sampe kurus berat badanya menurun drastis jauh.
C0	G0113_0_S0352.wav	G0113		Harap brezkiw.
C0	G0113_0_S0358.wav	G0113		Temen teman dia beda sama temen teman saya.
C0	G0113_0_S0359.wav	G0113		Sumpah demi apa, aku di depan dong.
C0	G0113_0_S0361.wav	G0113		Wib di sebuah rumah sakit swasta di jakarta.
C0	G0113_0_S0362.wav	G0113		Kita memiliki waktu tujuh hari untuk membuat keputusan.
C0	G0113_0_S0363.wav	G0113		Kartu keluarga berikut fotokopi.
C0	G0113_0_S0364.wav	G0113		Download tapi enggak ngerti.
C0	G0113_0_S0365.wav	G0113		Jika anda membayar us.
C0	G0113_0_S0368.wav	G0113		Hubungan aku sama dia young lex baik baik saja.
C0	G0113_0_S0370.wav	G0113		Awalnya saya mencurigai ini daun ganja.
C0	G0113_0_S0372.wav	G0113		Cara memperkenalkan kebiasaan membaca pada anak sejak kecil.
C0	G0113_0_S0374.wav	G0113		Dari keterangan keluarga korban sudah dinyatakan hilang selama hari.
C0	G0113_0_S0375.wav	G0113		Ya madrid harus memperbarui klub mereka.
C0	G0113_0_S0376.wav	G0113		Saya pikir dia henyckes punya cara yang hebat.
C0	G0113_0_S0377.wav	G0113		Konsepnya mirip komite rekonsiliasi.
C0	G0113_0_S0380.wav	G0113		Di hadapan sekira.
C0	G0113_0_S0382.wav	G0113		Saya dengar kabar sempat ditutup tapi sudah dibuka  ucapnya.
C0	G0113_0_S0384.wav	G0113		Apa namanya tadi bilangnya ada granat.
C0	G0113_0_S0387.wav	G0113		Bahagia selalu bun.
C0	G0113_0_S0389.wav	G0113		Saya kaget lihat beliau.
C0	G0113_0_S0391.wav	G0113		Per meter persegi setiap bulan.
C0	G0113_0_S0392.wav	G0113		Ayuk itu ke rumah untuk silaturahmi.
C0	G0113_0_S0393.wav	G0113		Ya saya diminta untuk tolong bantu saya pak ngabalin.
C0	G0113_0_S0394.wav	G0113		Hal itu yang paling saya sukai sebagai seorang pelatih.
C0	G0113_0_S0395.wav	G0113		Suku wakalah juga terdiri dari tiga seri.
C0	G0113_0_S0399.wav	G0113		Saya senang dengan hasil luar biasa ini.
C0	G0113_0_S0402.wav	G0113		Anak anak suruh kita pakai dress code pink.
C0	G0113_0_S0403.wav	G0113		Tapi kira namanya cair khaann.
C0	G0113_0_S0404.wav	G0113		Maret april akan banyak hujan durasi singkat.
C0	G0113_0_S0405.wav	G0113		Ria keturunan jerman itu belajar dari pengalaman.
C0	G0113_0_S0407.wav	G0113		Saya kira tidak perlu.
C0	G0113_0_S0408.wav	G0113		Kita sudah memeriksa enam saksi.
C0	G0113_0_S0410.wav	G0113		Namanya bagus sekali dek cut shafiyyah mecca alfatih.
C0	G0113_0_S0411.wav	G0113		Tapi enggak apa apa lah angel itu orangnya bijaksana.
C0	G0113_0_S0412.wav	G0113		Selamat siang seluruh komponen bangsa.
C0	G0113_0_S0413.wav	G0113		Pencurian kabel telkom di tangerang foto chyntia okezone.
C0	G0113_0_S0414.wav	G0113		Snapdragon hadirkan fitur ponsel mahal di handset terjangkau.
C0	G0113_0_S0415.wav	G0113		Saya ini sudah kenyang difitnah.
C0	G0113_0_S0416.wav	G0113		Perindo mendukung penuh pasangan nomor urut empat ini.
C0	G0113_0_S0417.wav	G0113		Tapi itu sama sekali itu tidak mengurangi kemenangan prancis.
C0	G0113_0_S0420.wav	G0113		Wib sampai juni.
C0	G0113_0_S0421.wav	G0113		Bagaimana dengan pesanan khusus tidak ada.
C0	G0113_0_S0422.wav	G0113		Buat kita tidak terlalu sulit ya.
C0	G0113_0_S0424.wav	G0113		Ya tanyai mereka penonton.
C0	G0113_0_S0425.wav	G0113		Saya ingin daging babi panggang.
C0	G0113_0_S0427.wav	G0113		Tergantung si penjualnya.
C0	G0113_0_S0428.wav	G0113		Gelar tidak valid.
C0	G0113_0_S0431.wav	G0113		Pas overtune mestinya kamu bisa isi dengan indah.
C0	G0113_0_S0432.wav	G0113		O sung hee terakhir berakting di drama keluarga mother.
C0	G0113_0_S0433.wav	G0113		Kami bermain dengan baik.
C0	G0113_0_S0434.wav	G0113		Amun veron gagal membayar harga mahal yang dikeluarkan man united.
C0	G0113_0_S0435.wav	G0113		Film aquiescence adalah film animasi pendek bertema lingkungan.
C0	G0113_0_S0437.wav	G0113		Kami usahakan terus.
C0	G0113_0_S0438.wav	G0113		Belum lagi menghadapi anak anak yang picky eater.
C0	G0113_0_S0439.wav	G0113		Surabaya terduga teroris di rusun wonocolo adalah satu keluarga.
C0	G0113_0_S0440.wav	G0113		Mmlam yang cerah aku bersama dia hahah.
C0	G0113_0_S0441.wav	G0113		Mereka itu sendiri sendiri.
C0	G0113_0_S0442.wav	G0113		Saya senang ajie dipanggil seleksi timnas  kata timo.
C0	G0113_0_S0443.wav	G0113		Sejauh ini ada tiga klub yang meminati niang.
C0	G0113_0_S0444.wav	G0113		Juga memperkenalkan geografi kota suzhou.
C0	G0113_0_S0446.wav	G0113		Saya akan tanya kepada staf dulu.
C0	G0113_0_S0448.wav	G0113		Mereka memberikan kami semangat.
C0	G0113_0_S0451.wav	G0113		Saya kira tim menunjukkan performa yang cukup bagus.
C0	G0113_0_S0452.wav	G0113		Kita betul betul cermati ke terelakkan.
C0	G0113_0_S0453.wav	G0113		Insyaallah benar.
C0	G0113_0_S0454.wav	G0113		Wib setelah penerbangan mereka mengalami keterlambatan.
C0	G0113_0_S0456.wav	G0113		Lampu jalan.
C0	G0113_0_S0458.wav	G0113		Saya misinya mementingkan kehidupan akhirat dibanding dunia.
C0	G0113_0_S0459.wav	G0113		Pada penglihatan pertama cedera vidal tampak sangat buruk.
C0	G0113_0_S0461.wav	G0113		Syaratnya produser mesti pinter itu satu.
C0	G0113_0_S0462.wav	G0113		Mereka bermain lawan man united tiga kali.
C0	G0113_0_S0463.wav	G0113		Makanya lu mau ngomong apa kita ikuti  timpalnya.
C0	G0113_0_S0465.wav	G0113		Waktu di dalam kamar ada tiga orang.
C0	G0113_0_S0466.wav	G0113		Saya selama ini pengisian seperti sederhana dan mudah.
C0	G0113_0_S0467.wav	G0113		Foto reuters lukas barth.
C0	G0113_0_S0468.wav	G0113		Saya pernah mengalami suara tiba tiba habis.
C0	G0113_0_S0470.wav	G0113		Jadi saya ketemu kembali sama temen temen difabel.
C0	G0113_0_S0471.wav	G0113		Foto tuttosport.
C0	G0113_0_S0473.wav	G0113		Kartu seluler indosat.
C0	G0113_0_S0474.wav	G0113		Kami sudah tahu unsurnya dari mana.
C0	G0113_0_S0475.wav	G0113		Tapi saya mendengar rumor saya kemungkinan akan dijual.
C0	G0113_0_S0476.wav	G0113		Bunda iyet cepet sembuh ya.
C0	G0113_0_S0478.wav	G0113		Bangga sekali saya.
C0	G0113_0_S0479.wav	G0113		Seperti di pertandingan pertama kontra mesir uruguay menang dengan skor.
C0	G0113_0_S0481.wav	G0113		Kebakaran rumah bedeng di jl.
C0	G0113_0_S0482.wav	G0113		Tapi saya katakan karena ini imbauan enggak usah diributkan.
C0	G0113_0_S0483.wav	G0113		Sosok pertama ialah pesepakbola legenda chelsea frank lampard.
C0	G0113_0_S0484.wav	G0113		Per hari di kawasan kemayoran dan.
C0	G0113_0_S0485.wav	G0113		Saya menyia nyiakannya pada.
C0	G0113_0_S0486.wav	G0113		Hotel odua weston.
C0	G0113_0_S0487.wav	G0113		Saya ucapkan terima kasih ke pemain.
C0	G0113_0_S0488.wav	G0113		Yang dituntut tuntut kejujuran dia saja.
C0	G0113_0_S0489.wav	G0113		Geledah celana nya di dalam rumah di ruang tamu.
C0	G0113_0_S0490.wav	G0113		Bahkan ada pesanan yang datang dari padang sumatera barat.
C0	G0113_0_S0491.wav	G0113		Djarot sihar kiri dan edy musa kanan usai tarik nomor urut antara.
C0	G0113_0_S0492.wav	G0113		Memenangi trofi liga champions adalah ambisi dan mimpi saya.
C0	G0113_0_S0495.wav	G0113		Badan saya lho sebenarnya enggak gemuk gemuk banget.
C0	G0113_0_S0496.wav	G0113		Kalau kita bicara bentuk kata penistaan itu kata kerja.
C0	G0113_0_S0497.wav	G0113		Tapi ya memang proyek proyek itu penting.
C0	G0113_0_S0498.wav	G0113		Tidak masuk akal.
C0	G0113_0_S0500.wav	G0113		Semua hal tentang tyrese itu sangat mengecewakan.
C0	G0114_0_S0001.wav	G0114		Saya tidak pernah takut sama kalian media  jujur saja.
C0	G0114_0_S0002.wav	G0114		Cucu orang terkaya forbes.
C0	G0114_0_S0005.wav	G0114		Kegiatan silaturahmi akbar itu dihadiri.
C0	G0114_0_S0006.wav	G0114		Saya tuh termotivasi markobar makanya saya bikin pisang goreng.
C0	G0114_0_S0008.wav	G0114		Kami sajikan sisi lain dari musik.
C0	G0114_0_S0009.wav	G0114		Selama tiga sudah ada.
C0	G0114_0_S0015.wav	G0114		Mungkin nikah ya.
C0	G0114_0_S0016.wav	G0114		Eh siapa itu eh saudaraku assalamualaikum  sambut raffi.
C0	G0114_0_S0017.wav	G0114		Meskipun poros ketiga kecil kemungkinan.
C0	G0114_0_S0018.wav	G0114		Cek kisah mereka di sini.
C0	G0114_0_S0020.wav	G0114		Nanti mungkin abis lebaran.
C0	G0114_0_S0021.wav	G0114		Saya pikir dia kemudian menjualnya secara online.
C0	G0114_0_S0026.wav	G0114		Dpt di enam kelurahan.
C0	G0114_0_S0027.wav	G0114		Di setiap kota ada fasilitas akomodasi beragam dan murah.
C0	G0114_0_S0028.wav	G0114		Kean saat membela juventus di musim.
C0	G0114_0_S0029.wav	G0114		Dan empat hari sebelum lebaran sekitar.
C0	G0114_0_S0031.wav	G0114		Saya masih memiliki kontrak dua musim lagi bersama tottenham.
C0	G0114_0_S0033.wav	G0114		Opick mengisi sebagai bintang tamu di acara saya.
C0	G0114_0_S0036.wav	G0114		Enggak ada korban.
C0	G0114_0_S0038.wav	G0114		Semua yang kami persiapkan di latihan terjadi.
C0	G0114_0_S0039.wav	G0114		Sindrom iritasi usus besar.
C0	G0114_0_S0040.wav	G0114		Ya tergantung nanti.
C0	G0114_0_S0041.wav	G0114		Mendengar jawaban lurah wanita itu lantas pergi berlalu.
C0	G0114_0_S0042.wav	G0114		Baca sebelum meninggal gogon srimulat selalu tolak operasi jantung.
C0	G0114_0_S0043.wav	G0114		Jelang akhir pekan.
C0	G0114_0_S0044.wav	G0114		Selamay bella kamu layak mendapatkan itu berkat kerja kerasmu.
C0	G0114_0_S0046.wav	G0114		Malamnya kami pantau seluruh titik keramaian di jakarta.
C0	G0114_0_S0049.wav	G0114		Ya sudah terima saja.
C0	G0114_0_S0050.wav	G0114		Hari senin kamis dan sabtu.
C0	G0114_0_S0051.wav	G0114		Saya belum bisa komentar tentang itu.
C0	G0114_0_S0054.wav	G0114		Setiba di sana korban berfoto selfie di atas tebing.
C0	G0114_0_S0055.wav	G0114		Tim kami selalu datang ke sana.
C0	G0114_0_S0057.wav	G0114		Ada tanda tanda kekerasan di tubuh korban.
C0	G0114_0_S0058.wav	G0114		Hormon bahagia adalah alasan di balik kulit yang bercahaya.
C0	G0114_0_S0060.wav	G0114		Tiket kolombia.
C0	G0114_0_S0061.wav	G0114		Wib saya terima.
C0	G0114_0_S0062.wav	G0114		Itu terlihat dari gol penyama kedudukan arema.
C0	G0114_0_S0063.wav	G0114		Dia sepertinya tahu persis apa yang dia lakukan.
C0	G0114_0_S0067.wav	G0114		Ya enggak apa apa itu haknya teteh syahrini.
C0	G0114_0_S0071.wav	G0114		Saya pikir biar mekanisme pembayaran itu terjadi begitu saja.
C0	G0114_0_S0072.wav	G0114		Di fores juga ada ada lahan yang luas.
C0	G0114_0_S0075.wav	G0114		Benda itu sudah diamankan gegana.
C0	G0114_0_S0076.wav	G0114		Enggak lama sopirnya langsung pergi.
C0	G0114_0_S0077.wav	G0114		Tidak ada komunikasi mk dengan kpk.
C0	G0114_0_S0078.wav	G0114		Gua mau ke studio soalnya.
C0	G0114_0_S0079.wav	G0114		Foto indnesian.
C0	G0114_0_S0080.wav	G0114		Berikut ini adalah teknologi yang dipertimbangkan gedung putih.
C0	G0114_0_S0081.wav	G0114		Pelatih peter butler.
C0	G0114_0_S0083.wav	G0114		Baca juga kehadiran lopetegui buat ronaldo bertahan di madrid.
C0	G0114_0_S0084.wav	G0114		Ya hidup cuma sekali.
C0	G0114_0_S0086.wav	G0114		Akhir dari sebuah era semoga tidak.
C0	G0114_0_S0087.wav	G0114		Hampir semua ruang di rumah ini memiliki pemandangan surga.
C0	G0114_0_S0088.wav	G0114		Pertandingan di menit pertama berlangsung sangat cepat dan terbuka.
C0	G0114_0_S0089.wav	G0114		Saya butuh istirahat.
C0	G0114_0_S0090.wav	G0114		Ada empat sampai lima pemain di setiap posisi.
C0	G0114_0_S0092.wav	G0114		Apa kata menko darmin.
C0	G0114_0_S0093.wav	G0114		Pemakaman pasti dilakukan hari rabu jam siang.
C0	G0114_0_S0094.wav	G0114		Sendi sendinya tidak seperti anak muda.
C0	G0114_0_S0095.wav	G0114		Memang benar lahan luas fakta di lapangan tidak semua lahan digarap.
C0	G0114_0_S0097.wav	G0114		Itu bagus banget daripada menghabiskan waktu dengan foya foya.
C0	G0114_0_S0099.wav	G0114		Universitas hongkong atau hku terletak di pokfulam.
C0	G0114_0_S0100.wav	G0114		Mungkin mereka sudah ada di sana terlebih dahulu.
C0	G0114_0_S0101.wav	G0114		Ada febuari sekira pukul.
C0	G0114_0_S0102.wav	G0114		Suara dan suara tidak sah.
C0	G0114_0_S0103.wav	G0114		Memberi tip terlalu sedikit.
C0	G0114_0_S0104.wav	G0114		Bersama atalanta musim ini kessie bak fenomena.
C0	G0114_0_S0105.wav	G0114		Tapi kalau tidak penuhi syarat ya dia dikembalikan.
C0	G0114_0_S0106.wav	G0114		Personel valladolid bersiap melakoni pertandingan.
C0	G0114_0_S0110.wav	G0114		Cuma makan biasa protein biasa.
C0	G0114_0_S0112.wav	G0114		Kelihatan sekali bajunya roy putih.
C0	G0114_0_S0115.wav	G0114		Kami belum tahu bagaimana dibawa masuk ke malaysia.
C0	G0114_0_S0117.wav	G0114		Judul video saya adalah pertanyaan bukan pernyataan.
C0	G0114_0_S0118.wav	G0114		Dia beroperasi di afghanistan selama bertahun tahun.
C0	G0114_0_S0120.wav	G0114		Ini benar benar berbeda.
C0	G0114_0_S0122.wav	G0114		Penjadwalan ulang kami belum dapat informasi penjadwalan ulang.
C0	G0114_0_S0123.wav	G0114		Migran lainnya datang dua hari sebelumnya.
C0	G0114_0_S0125.wav	G0114		Barusan itu penampilan terkuat kamu dari dulu sampai sekarang.
C0	G0114_0_S0127.wav	G0114		Ada peristiwa peristiwa yang membutuhkan dukungan kuat.
C0	G0114_0_S0128.wav	G0114		Kami melihat asap hitam.
C0	G0114_0_S0129.wav	G0114		Saat dihubungi arif enggan berbicara banyak.
C0	G0114_0_S0131.wav	G0114		Meter dan warna asap putih dan kelabu.
C0	G0114_0_S0133.wav	G0114		Saya selaku kapolda terkait kejahatan narkoba.
C0	G0114_0_S0135.wav	G0114		Korban selamat dan mendapatkan perawatan di rumah sakit kh.
C0	G0114_0_S0136.wav	G0114		Dia profesional dia cedera di lapangan.
C0	G0114_0_S0138.wav	G0114		Ada hari kesembilan abdulrahman pulang ke rusun dengan beberapa kerabat.
C0	G0114_0_S0139.wav	G0114		Menurut keterangan klien kami seperti itu.
C0	G0114_0_S0141.wav	G0114		Kamu adalah jawaban atas doa kami.
C0	G0114_0_S0142.wav	G0114		I sebagian wanita memiliki rambut lurus lembut adalah sebuah impian.
C0	G0114_0_S0143.wav	G0114		Kami biasanya di ring.
C0	G0114_0_S0145.wav	G0114		Kasus kecelakaan kerja.
C0	G0114_0_S0146.wav	G0114		Saya harap dapat bertahan selama beberapa tahun.
C0	G0114_0_S0147.wav	G0114		Kita sudah memberitahukan di awal bulan ramadan.
C0	G0114_0_S0148.wav	G0114		Saya sakit hati orang tuanya tidak merestui hubungan kami.
C0	G0114_0_S0151.wav	G0114		Iya itu mungkin saja tidak sepenuhnya tidak fokus.
C0	G0114_0_S0152.wav	G0114		Maunya perempuan.
C0	G0114_0_S0154.wav	G0114		Butir telur ayam pisahkan putih dan kuning.
C0	G0114_0_S0155.wav	G0114		Mereka habib rizieq membawa massa kurang lebih an orang.
C0	G0114_0_S0156.wav	G0114		Di kaki korban terdapat bekas ikatan tali rafia hitam.
C0	G0114_0_S0157.wav	G0114		Barca akhirnya memecah kebuntuan mereka di menit.
C0	G0114_0_S0158.wav	G0114		Ya inilah hidung asliku.
C0	G0114_0_S0160.wav	G0114		Walnya ia tidak mengetahui mobil itu bekas milik george harrison.
C0	G0114_0_S0161.wav	G0114		Tulis sheanty chan.
C0	G0114_0_S0162.wav	G0114		Kami menangkap vibenya milenial ya.
C0	G0114_0_S0163.wav	G0114		Dia telah menjadi sangat bagus pada apa yang dilakukannya.
C0	G0114_0_S0164.wav	G0114		Baca juga dua mobil mini mpv suzuki meluncur.
C0	G0114_0_S0166.wav	G0114		Permasalahannya dia periodenya ke belakang sms.
C0	G0114_0_S0168.wav	G0114		Saya kira ini semua ada kaitannya.
C0	G0114_0_S0169.wav	G0114		Tadi saya mendengar beberapa kali tembakan.
C0	G0114_0_S0171.wav	G0114		Cuci tangan pakai sabun.
C0	G0114_0_S0173.wav	G0114		Kami tidak menjadi yang diunggulkan disini.
C0	G0114_0_S0177.wav	G0114		Sering berada di sekitar anda.
C0	G0114_0_S0179.wav	G0114		Sampai tadi itu ya saya bener bener kaget.
C0	G0114_0_S0181.wav	G0114		Siapa yang tidak mengambil gaji.
C0	G0114_0_S0182.wav	G0114		Steven sangat berpengaruh.
C0	G0114_0_S0183.wav	G0114		Film film hits jaws jurassic park e.
C0	G0114_0_S0184.wav	G0114		Ibu itu yang setiap hari selama puluhan tahun bantui saya.
C0	G0114_0_S0186.wav	G0114		Majelis hakim menjatuhkan tindak pidana bulan ketok palu.
C0	G0114_0_S0188.wav	G0114		Enggak ada salahnya lipsync ya  goda anang.
C0	G0114_0_S0189.wav	G0114		Dia tadi datang dengan temannya sekitar jam.
C0	G0114_0_S0191.wav	G0114		Kemungkinan mereka sudah deal.
C0	G0114_0_S0192.wav	G0114		Saya selalu merasa muda di hati.
C0	G0114_0_S0193.wav	G0114		Foto malaymail.
C0	G0114_0_S0196.wav	G0114		Meski begitu dia mengaku tidak dapat berbuat banyak.
C0	G0114_0_S0197.wav	G0114		Dia curhat kalau lagi dekat sama cowok.
C0	G0114_0_S0198.wav	G0114		Aca juga musim liburan usai nindy baru berangkat ke australia.
C0	G0114_0_S0199.wav	G0114		Dari kejahuan kami teriak berdiri nak berdiri.
C0	G0114_0_S0201.wav	G0114		Nak bunda suka bangat berenang pinter y nak.
C0	G0114_0_S0204.wav	G0114		Saya awalnya malah tidak tahu persis kejadiannya.
C0	G0114_0_S0208.wav	G0114		Suhunya minus derajat celcius di sana.
C0	G0114_0_S0209.wav	G0114		Baim sudah mencicipi makanan yang kita hidangkan cocok.
C0	G0114_0_S0212.wav	G0114		Saya tidak tahu hal sebenarnya yang sedang terjadi.
C0	G0114_0_S0213.wav	G0114		Baca juga sakit gigi dua lipa terpaksa batalkan konser.
C0	G0114_0_S0216.wav	G0114		Tenaga tidak langsung.
C0	G0114_0_S0217.wav	G0114		Erselang beberapa hari setelah laporan caca mereka dikabarkan sudah rujuk.
C0	G0114_0_S0219.wav	G0114		Kapan mereka dapat meninggalkan rumah sakit.
C0	G0114_0_S0223.wav	G0114		Iya aku berusaha melibatkan dia disemua kegiatan.
C0	G0114_0_S0224.wav	G0114		Semua baik baik saja.
C0	G0114_0_S0225.wav	G0114		Ebih enggak enak lagi kalau kamu malah belum punya rumah.
C0	G0114_0_S0228.wav	G0114		Buah wortel iris panjang.
C0	G0114_0_S0229.wav	G0114		Makanya saya mau mediasi.
C0	G0114_0_S0231.wav	G0114		Setelah serangkaian kegiatan pengamanan malam takbiran selesai sekira pukul.
C0	G0114_0_S0232.wav	G0114		Aku coba menyelami tradisi malam bainai.
C0	G0114_0_S0236.wav	G0114		Sampai saat ini saya tidak melihat ada yang berhasil.
C0	G0114_0_S0237.wav	G0114		Ca juga hadapi bulan puasa volume latihan kiper persipura berkurang.
C0	G0114_0_S0238.wav	G0114		Silahkan saja cita cita digantungkan setinggi bintang di langit.
C0	G0114_0_S0239.wav	G0114		Kuncinya adalah saling mengerti.
C0	G0114_0_S0240.wav	G0114		Maksud saya jika kita menghitung semuanya seperti dua tahun.
C0	G0114_0_S0243.wav	G0114		Aku di dpr suka.
C0	G0114_0_S0247.wav	G0114		Tiga minggu lalu papa sofyan mengajak mama kawin.
C0	G0114_0_S0248.wav	G0114		Ini adalah pertandingan yang tidak menentukan bagi kami.
C0	G0114_0_S0249.wav	G0114		Tidak ada pembeda beda.
C0	G0114_0_S0250.wav	G0114		Ujian sanggup tapi pusing muntah muntah lemas lagi.
C0	G0114_0_S0251.wav	G0114		Kalaupun gue mau nikah gue mau sederhana saja.
C0	G0114_0_S0252.wav	G0114		Terlambat menit.
C0	G0114_0_S0253.wav	G0114		Saya banyak menyuruh bodyguard untuk menjaga suhana.
C0	G0114_0_S0255.wav	G0114		Warung ini setiap hari selalu ramai.
C0	G0114_0_S0256.wav	G0114		Ersama monaco musim ini fabinho tampil lumayan.
C0	G0114_0_S0257.wav	G0114		Kpk menetapkan bambang irianto di tiga kasus.
C0	G0114_0_S0259.wav	G0114		Kita enggak arahkan dia juga sudah tertarik sama musik.
C0	G0114_0_S0260.wav	G0114		Dia ibu luar biasa.
C0	G0114_0_S0261.wav	G0114		Ah dari kelima aktris di atas siapa pilihan anda.
C0	G0114_0_S0262.wav	G0114		Elansir inhabitat koleiba memiliki arti sebuah pondok dengan roda.
C0	G0114_0_S0263.wav	G0114		Saya pikir orang orang harus bisa bersikap adil.
C0	G0114_0_S0265.wav	G0114		Jangan sungkan untuk menghubungi saya.
C0	G0114_0_S0266.wav	G0114		Kami masih memiliki dua jalur.
C0	G0114_0_S0267.wav	G0114		Robert lewandowski foto afp christof stache.
C0	G0114_0_S0269.wav	G0114		Hawking bersekolah di st albans school.
C0	G0114_0_S0270.wav	G0114		Anak anak di fasilitas yang didanainya.
C0	G0114_0_S0271.wav	G0114		Timnas russia ke perempatfinal usai tumbangkan spanyol.
C0	G0114_0_S0274.wav	G0114		Nah ini perdana nih ke acara ninggalin anak dua jam.
C0	G0114_0_S0275.wav	G0114		Setelah itu mereka membaca buku buku agama dan berdoa.
